"Id","UserId","Avatar","Author","Content","Url","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"Y29tbWVudDoyMjczMjU4ODY0NjExNjNfMTU3MzY3NDgwNjQ0NTM5OA==","100075512607370","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/323340952_478796420907970_6123859488081167576_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jg6oTTtjdWwQ7kNvgHyV81A&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AZBPfBHR1-WigQgYb-bBAeH&oh=00_AYA1VlfGnkvrDfb7VX547_XG7SYiBawRh9Mt9MuF0_xb_A&oe=67A0359D","Architecture Hub","See more: themindcircle.com/head-statues-have-bodies/","https://www.facebook.com/archpng/posts/pfbid035S31wuQZrt5LYtABfRmJCqiUDcmeuCf1dpMPbJmyK6yrQ6nY6DEjsmsTFJLokPf5l?comment_id=1573674806445398","165","0","63","03/08/2023 07:30:04 PM"
"Y29tbWVudDoyMjczMjU4ODY0NjExNjNfNzUyMDQ3OTk5Nzg1ODc3","100003193729771","https://scontent.fnap3-2.fna.fbcdn.net/v/t1.6435-1/90387699_2739707386145692_5550290755202842624_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=110&ccb=1-7&_nc_sid=1d2534&_nc_ohc=Pfh8tsbiU0wQ7kNvgHLP_F4&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=AZBPfBHR1-WigQgYb-bBAeH&oh=00_AYDPI42n5KQReC20S-xYjXUBBOyxr8cbCiPjhNzheudEhA&oe=67C1B7EC","Gillda Ileby","I,ve  and my family  has been on Ester Island.  Great to see the many status. Very interesting   . Wonderful place . Amazing People 😍","https://www.facebook.com/archpng/posts/pfbid035S31wuQZrt5LYtABfRmJCqiUDcmeuCf1dpMPbJmyK6yrQ6nY6DEjsmsTFJLokPf5l?comment_id=752047999785877","1","0","0","03/15/2023 10:58:19 AM"
"Y29tbWVudDoyMjczMjU4ODY0NjExNjNfMTg3MjA2MDM0MDQ1NTA1","100000489224082","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/475099472_29168865536046367_443717474873413689_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=dxIuOrX4dIYQ7kNvgE9_eiq&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AZBPfBHR1-WigQgYb-bBAeH&oh=00_AYBUZUHB3X4MFgkNlOjBhHKOtl3YTyeVOg5hnuWq8S5_hQ&oe=67A0233A","Taunya Fairey","Very interesting!!!","https://www.facebook.com/archpng/posts/pfbid035S31wuQZrt5LYtABfRmJCqiUDcmeuCf1dpMPbJmyK6yrQ6nY6DEjsmsTFJLokPf5l?comment_id=187206034045505","2","0","0","03/09/2023 04:41:40 PM"
"Y29tbWVudDoyMjczMjU4ODY0NjExNjNfODc4NzkyMTY2NzQxODU5","695888492","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/443695652_10161520034418493_589158833170886525_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=7qg3Llk0Ra0Q7kNvgGUUev4&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=AZBPfBHR1-WigQgYb-bBAeH&oh=00_AYCubLxChXuW9CN8elEg3AJedq74gyDHpODa3vxlfUOTOA&oe=67A002CF","Angelina Claire Stanness Metcalfe","The bodies were discovered maaaaany years ago. Strange it keeps popping up as new discovery 🤔","https://www.facebook.com/archpng/posts/pfbid035S31wuQZrt5LYtABfRmJCqiUDcmeuCf1dpMPbJmyK6yrQ6nY6DEjsmsTFJLokPf5l?comment_id=878792166741859","1","0","0","03/10/2023 08:09:10 AM"
"Y29tbWVudDoyMjczMjU4ODY0NjExNjNfMjQzNjUwNzA0NzU1NTA1","100026596788012","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/391605199_1384721315757748_2266317050956603183_n.jpg?stp=c208.0.1016.1016a_cp0_dst-jpg_s64x64_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=jU8pxLnNluoQ7kNvgHM3WFm&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AZBPfBHR1-WigQgYb-bBAeH&oh=00_AYBnD9vIVETmM3VdnBjiRq8235ErU44jyR6oqy4wijPrKA&oe=67A003BE","Mikie OBryant","This is so amazing.","https://www.facebook.com/archpng/posts/pfbid035S31wuQZrt5LYtABfRmJCqiUDcmeuCf1dpMPbJmyK6yrQ6nY6DEjsmsTFJLokPf5l?comment_id=243650704755505","0","0","0","03/11/2023 03:11:43 PM"
"Y29tbWVudDoyMjczMjU4ODY0NjExNjNfNzM2NzQ5MzUxMTY2MDgw","602218650","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/305109792_10159208496508651_8340297165425272406_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=TJsaEDryWE8Q7kNvgF1G3X9&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AZBPfBHR1-WigQgYb-bBAeH&oh=00_AYDJBbQID8kAL9glDhJW91KVwuELRqpvP6--7QtQHX1z8g&oe=67A01E82","Martin Forrest","This was discovered in the 50s. It's strange that it keeps popping up as a new discovery.","https://www.facebook.com/archpng/posts/pfbid035S31wuQZrt5LYtABfRmJCqiUDcmeuCf1dpMPbJmyK6yrQ6nY6DEjsmsTFJLokPf5l?comment_id=736749351166080","3","0","0","03/14/2023 08:02:28 AM"
"Y29tbWVudDoyMjczMjU4ODY0NjExNjNfMTM5NTEzNjc0MTMxOTQ3OQ==","100000361854143","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/465410282_8819697514718889_6881262985621800376_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=pCpt5Z-Z-joQ7kNvgEbiyXe&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=AZBPfBHR1-WigQgYb-bBAeH&oh=00_AYCdGV2kZD2XLtzPs99UAA7cP5xPRzAYyFWNpmzeBb4_mw&oe=67A01011","Jose Florenza","I've been twice on Easter Island. Great to see the many statues from nearby. Wonderful place and very nice people.","https://www.facebook.com/archpng/posts/pfbid035S31wuQZrt5LYtABfRmJCqiUDcmeuCf1dpMPbJmyK6yrQ6nY6DEjsmsTFJLokPf5l?comment_id=1395136741319479","7","0","0","03/11/2023 10:00:22 AM"
"Y29tbWVudDoyMjczMjU4ODY0NjExNjNfMTIxMTUzNjQzMjc5ODI5MA==","1133246658","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/463003412_10232610600184124_3072019107512394371_n.jpg?stp=c0.0.828.829a_cp0_dst-jpg_s64x64_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=tt7CBRU3-6oQ7kNvgFYbR7x&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AZBPfBHR1-WigQgYb-bBAeH&oh=00_AYBcO9glx4kRf0k2SwAHXp0fSkzAq7pTwc3f_lk4xBCcDQ&oe=67A02E2A","Nooroa Maui","So so why were these statues buried that deep?? Interesting findings good work guys","https://www.facebook.com/archpng/posts/pfbid035S31wuQZrt5LYtABfRmJCqiUDcmeuCf1dpMPbJmyK6yrQ6nY6DEjsmsTFJLokPf5l?comment_id=1211536432798290","5","0","2","03/10/2023 11:22:25 PM"
"Y29tbWVudDoyMjczMjU4ODY0NjExNjNfNzU2NTA0MTU1NzYyODYy","100021425441588","https://scontent.fnap3-1.fna.fbcdn.net/v/t1.6435-1/48378039_311339566256889_4419146929515003904_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=TrkZPVVFj6sQ7kNvgEcufgr&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AZBPfBHR1-WigQgYb-bBAeH&oh=00_AYDLK7EKVygF67v2bR3w0Ni1Y5DRF4WTozlKp1BeSh8-LA&oe=67C1C6B9","Jeffery Dannheim","It is funny how no one wonders why the carving of the canoe is like a 2 year Olds fridge painting and the statue is carved like fine art. I would think 2 different historical times in the life of Easter island.","https://www.facebook.com/archpng/posts/pfbid035S31wuQZrt5LYtABfRmJCqiUDcmeuCf1dpMPbJmyK6yrQ6nY6DEjsmsTFJLokPf5l?comment_id=756504155762862","4","0","0","03/10/2023 07:12:37 PM"
"Y29tbWVudDoyMjczMjU4ODY0NjExNjNfOTkxNzI0NDQ1MTM0MDky","100005702194215","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/274806709_1881227702077285_8873932568346570618_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=YmGZ-vFVm0gQ7kNvgHUVmaN&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AZBPfBHR1-WigQgYb-bBAeH&oh=00_AYCQdw6jPfXQVdrdGJ5EZ7M3JqSadnR1_GhYyEq8J_1ZMA&oe=67A00C58","Deb Selley","I’d absolutely love to go to see these! 🥰🥰","https://www.facebook.com/archpng/posts/pfbid035S31wuQZrt5LYtABfRmJCqiUDcmeuCf1dpMPbJmyK6yrQ6nY6DEjsmsTFJLokPf5l?comment_id=991724445134092","0","0","1","03/10/2023 02:16:10 PM"
